STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Oklahoma,298,BENNINGTON SCHOOL DIST 40,2016,3368,563,980,1825,3058,1536,1099,300,120
Oklahoma,1882,ANADARKO SCH DIST 20,2016,17356,4780,9516,3060,16779,8614,6581,1355,189
Oklahoma,576,BOONE-APACHE SCH DIST 56,2016,5839,1044,2449,2346,5076,2832,1570,465,185
Oklahoma,367,BINGER-ONEY SCHOOL DIST 168,2016,3860,453,1638,1769,3295,1839,1083,302,70
Oklahoma,571,CARNEGIE SCH DIST 33,2016,5470,881,3018,1571,5219,2805,1888,464,60
Oklahoma,255,CEMENT SCH DIST 160,2016,2290,268,1240,782,2346,1158,758,178,240
Oklahoma,385,CYRIL SCH DIST 64,2016,3111,504,1879,728,3037,1642,1091,278,22
Oklahoma,344,FORT COBB-BROXTON SCH DISTRICT 167,2016,3908,717,2043,1148,3970,2012,1199,283,470
Oklahoma,140,GRACEMONT SCH DIST 86,2016,1436,252,750,434,1534,836,528,150,15
Oklahoma,715,HINTON SCH DIST 161,2016,5935,492,2546,2897,5970,2642,1973,389,954
Oklahoma,265,LOOKEBA SICKLES SCH DIST 12,2016,2505,338,1510,657,2407,1415,660,303,26
Oklahoma,453,HYDRO-EAKLY SCHOOL DISTRICT,2016,4891,626,2091,2174,4822,2250,1446,302,816
Oklahoma,204,BANNER SCH DIST 31,2016,2321,139,195,1987,2364,1084,496,167,615
Oklahoma,263,CALUMET SCH DIST 76,2016,5488,370,732,4386,4865,1838,1538,311,1162
Oklahoma,238,DARLINGTON SCH DIST 70,2016,2790,1096,513,1181,2776,1507,906,325,38
Oklahoma,2635,EL RENO SCH DIST 34,2016,24063,3059,13681,7323,27386,11968,8435,1565,5349
Oklahoma,145,MAPLE SCH DIST 162,2016,3115,95,237,2783,2781,1211,919,181,470
Oklahoma,10798,MUSTANG SCH DIST 69,2016,83421,4621,41752,37048,85147,41316,25387,4499,13165
Oklahoma,3649,PIEDMONT SCH DIST 22,2016,28125,1095,13452,13578,28685,13962,7792,1596,5177
Oklahoma,173,RIVERSIDE RICH VAL SCH DIST 29,2016,2004,100,314,1590,2175,984,697,117,377
Oklahoma,291,UNION CITY SCH DIST 57,2016,2740,259,1378,1103,2855,1339,919,233,350
Oklahoma,8378,YUKON SCH DIST 27,2016,68170,4375,34101,29694,71118,35386,19463,3978,11790
Oklahoma,3054,ARDMORE SCH DIST 19,2016,30099,4429,12410,13260,30999,14782,10987,2408,2774
Oklahoma,1336,DICKSON SCH DIST 77,2016,11172,1019,6196,3957,11748,5897,3327,852,961
Oklahoma,318,FOX SCH DIST 74,2016,3350,269,962,2119,3513,1660,1452,257,43
Oklahoma,512,HEALDTON SCH DIST 55,2016,4408,336,2413,1659,5842,2621,1270,302,1490
Oklahoma,1536,LONE GROVE SCH DIST 32,2016,12184,1010,7000,4174,11761,6823,3325,692,885
Oklahoma,1552,PLAINVIEW SCH DIST 27,2016,13051,864,6285,5902,12212,7194,3679,876,409
Oklahoma,216,SPRINGER SCH DIST 21,2016,2615,347,628,1640,2927,1303,1033,172,44
Oklahoma,486,WILSON SCH DIST 43,2016,4368,514,2351,1503,4485,2184,1346,344,441
Oklahoma,288,ZANEIS SCH DIST 72,2016,2496,278,1250,968,2458,1285,611,215,347
Oklahoma,0,TRI-COUNTY INTERLOCAL COOPERATIVE,2016,1933,621,143,1169,1809,573,1236,0,0
Oklahoma,463,BRIGGS SCH DIST 44,2016,4398,1010,2593,795,5170,2220,1448,401,1068
Oklahoma,302,TENKILLER DIST 66,2016,3331,953,1910,468,3421,1747,1135,394,143
Oklahoma,630,GRAND VIEW SCH DIST 34,2016,5979,1530,3419,1030,5973,3320,1837,507,291
Oklahoma,603,HULBERT SCH DIST 16,2016,6221,1321,3404,1496,6974,3234,2152,404,1159
Oklahoma,813,KEYS SCH DIST 6,2016,7903,1562,4124,2217,7830,3726,3188,707,202
Oklahoma,138,LOWREY SCH DIST 10,2016,1274,241,746,287,1469,710,451,102,165
Oklahoma,184,NORWOOD SCH DIST 14,2016,1884,400,1146,338,1844,983,630,231,0
Oklahoma,222,PEGGS SCH DIST 31,2016,2255,351,1419,485,2502,1380,811,246,65
Oklahoma,145,SHADY GROVE SCH DIST 26,2016,1533,308,1021,204,1564,883,491,145,12
Oklahoma,3640,TAHLEQUAH SCH DIST 35,2016,32926,5205,19432,8289,33928,16982,11443,2479,2969
Oklahoma,492,WOODALL SCH DIST 21,2016,3996,748,2619,629,4131,2144,1583,333,69
Oklahoma,376,BOSWELL SCH DIST 1,2016,4010,1014,2274,722,4072,1942,1622,276,148
Oklahoma,397,FORT TOWSON SCH DIST 2,2016,3774,525,2275,974,4003,2376,1321,262,33
Oklahoma,118,GRANT SCHOOL DISTRICT,2016,1694,391,1053,250,1538,591,839,89,19
Oklahoma,1168,HUGO SCH DIST 39,2016,10739,1682,6967,2090,10212,5456,3360,896,473
Oklahoma,395,SOPER SCH DIST 4,2016,3380,535,2296,549,3385,1867,1025,332,106
Oklahoma,159,SWINK SCH DIST 21,2016,1598,191,1154,253,1493,792,512,156,18
Oklahoma,293,BOISE CITY SCH DIST 2,2016,3617,248,1026,2343,3656,1657,1329,259,396
Oklahoma,93,FELT SCH DIST 10,2016,1191,78,604,509,1105,550,426,98,22
Oklahoma,83,KEYES SCH DIST 11,2016,1142,92,302,748,1601,623,415,81,482
Oklahoma,1125,LEXINGTON SCH DIST 57,2016,8831,755,5945,2131,9669,5146,3163,498,148
Oklahoma,1280,LITTLE AXE SCH DIST 70,2016,10337,1219,6609,2509,10652,5022,3819,940,862
Oklahoma,23890,MOORE SCHOOL DISTRICT I-002,2016,192231,15916,94289,82026,184307,99758,59147,11089,13179
Oklahoma,2858,NOBLE SCH DIST 40,2016,22733,2337,13519,6877,21263,12048,6896,1430,875
Oklahoma,16046,NORMAN SCH DIST 29,2016,144485,10677,63195,70613,141114,69569,43494,5728,21363
Oklahoma,301,ROBIN HILL SCH DIST 16,2016,2159,157,1314,688,1898,1104,568,151,68
Oklahoma,717,COALGATE SCH DIST 1,2016,8042,1093,3011,3938,8024,4386,3037,530,61
Oklahoma,178,COTTONWOOD SCH DIST 4,2016,2131,270,1435,426,2346,1345,698,192,111
Oklahoma,277,TUPELO SCH DIST 2,2016,2652,440,1381,831,2716,1395,920,321,80
Oklahoma,536,BISHOP SCH DIST 49,2016,3959,588,2307,1064,3502,1856,1274,318,28
Oklahoma,1870,CACHE SCH DIST 1,2016,17410,1682,6741,8987,18937,8804,8997,1076,2
Oklahoma,224,CHATTANOOGA SCH DIST 132,2016,2557,170,1485,902,3021,1371,1029,214,393
Oklahoma,2267,ELGIN SCH DIST 16,2016,18378,2262,9724,6392,18552,9018,5638,1276,2550
Oklahoma,482,FLETCHER SCH DIST 9,2016,3894,418,2336,1140,3742,2174,1146,280,117
Oklahoma,333,FLOWER MOUND SCH DIST 48,2016,2304,226,1347,731,2068,1256,566,232,14
Oklahoma,332,GERONIMO SCH DIST 4,2016,3578,514,1567,1497,3582,1427,1145,292,656
Oklahoma,211,INDIAHOMA SCH DIST 2,2016,2374,532,1311,531,2403,1342,867,179,6
Oklahoma,14978,LAWTON SCH DIST 8,2016,136587,25043,78758,32786,133535,67254,49943,8762,7080
Oklahoma,416,STERLING SCH DIST 3,2016,3839,358,2271,1210,3660,2002,1094,337,214
Oklahoma,197,BIG PASTURE SCH DIST 333,2016,2142,170,1223,749,2159,1170,739,180,58
Oklahoma,177,TEMPLE SCH DIST 101,2016,1855,284,893,678,1819,906,644,141,114
Oklahoma,711,WALTERS SCH DIST 1,2016,5471,611,3339,1521,5378,3229,1631,356,33
Oklahoma,224,BLUEJACKET SCH DIST 20,2016,2205,252,1266,687,2005,1082,646,184,66
Oklahoma,597,KETCHUM SCH DIST 6,2016,5874,706,1794,3374,7264,3257,1852,383,1264
Oklahoma,1577,VINITA SCH DIST 65,2016,13407,1543,8008,3856,12641,7499,3994,942,196
Oklahoma,343,WELCH SCH DIST 17,2016,3748,360,2231,1157,3769,2100,1179,178,294
Oklahoma,46,WHITE OAK SCH DIST 1,2016,504,94,132,278,639,319,250,69,1
Oklahoma,403,ALLEN BOWDEN SCH DIST 35,2016,3219,538,1633,1048,2881,1589,963,225,102
Oklahoma,1781,BRISTOW SCH DIST 2,2016,14672,1521,9214,3937,13658,7641,4489,1134,331
Oklahoma,361,DEPEW SCH DIST 21,2016,3370,302,1536,1532,3429,1666,1397,312,11
Oklahoma,560,DRUMRIGHT SCH DIST 39,2016,5716,786,3207,1723,5864,2820,1760,547,670
Oklahoma,1089,KELLYVILLE SCH DIST 31,2016,8801,889,5421,2491,9610,4789,2936,624,1164
Oklahoma,731,KIEFER SCH DIST 18,2016,6396,434,3252,2710,6496,3450,1841,432,736
Oklahoma,904,LONE STAR SCH DIST 8,2016,5922,481,3904,1537,5609,3560,1530,383,66
Oklahoma,1622,MANNFORD SCH DIST 3,2016,12464,1245,7898,3321,11942,6499,3909,760,747
Oklahoma,587,MOUNDS SCH DIST 5,2016,5165,690,2972,1503,4826,2557,1654,388,211
Oklahoma,285,OILTON SCH DIST 20,2016,2718,289,1799,630,2830,1338,961,244,283
Oklahoma,360,OLIVE SCH DIST 17,2016,3172,359,1982,831,3215,1884,1010,263,44
Oklahoma,265,PRETTY WATER SCH DIST 34,2016,2184,210,1278,696,2336,1134,609,201,372
Oklahoma,3965,SAPULPA SCH DIST 33,2016,34175,3163,18023,12989,35165,17822,11882,2092,3131
Oklahoma,82,GYPSY SCHOOL DIST 12,2016,1073,153,563,357,1023,546,368,80,28
Oklahoma,434,ARAPAHO SCH DIST 5,2016,4370,303,2015,2052,4109,2110,1280,293,420
Oklahoma,2313,CLINTON SCH DIST 99,2016,21495,3086,12186,6223,20194,10800,7161,1841,348
Oklahoma,261,HAMMON SCH DIST 66,2016,5161,237,1334,3590,4882,1831,1431,292,745
Oklahoma,470,THOMAS-FAY-CUSTER UNIFIED SCHOOL DISTRICT,2016,5467,389,1671,3407,5065,2494,1449,509,594
Oklahoma,2268,WEATHERFORD SCH DIST 26,2016,18474,1361,8876,8237,22841,8929,5645,1324,6916
Oklahoma,120,CLEORA SCH DIST 6,2016,2155,114,181,1860,1916,963,583,114,256
Oklahoma,607,COLCORD SCH DIST 4,2016,5714,1156,3402,1156,5843,2909,2190,536,183
Oklahoma,2461,GROVE SCH DIST 2,2016,21822,2244,7501,12077,19626,11248,6505,1430,258
Oklahoma,1706,JAY SCH DIST 1,2016,18317,5333,8948,4036,18580,10086,6467,1535,484
Oklahoma,873,KANSAS SCH DIST 3,2016,7980,1219,5168,1593,8108,4142,2475,615,876
Oklahoma,101,KENWOOD SCH DIST 30,2016,1031,314,605,112,1151,588,401,124,12
Oklahoma,145,LEACH SCH DIST 14,2016,1243,173,782,288,1393,780,462,150,1
Oklahoma,244,MOSELEY SCH DIST 34,2016,1945,329,1101,515,2098,1180,650,150,118
Oklahoma,298,OAKS-MISSION SCHOOL DISTRICT #5,2016,2286,452,1412,422,2592,1495,907,169,21
Oklahoma,233,LEEDEY SCH DIST 3,2016,3594,95,1093,2406,4389,1603,1402,251,1029
Oklahoma,436,SEILING SCH DIST 8,2016,6700,425,1521,4754,4948,2562,1644,359,378
Oklahoma,109,TALOGA SCH DIST 10,2016,3935,139,452,3344,2581,1224,1077,170,109
Oklahoma,343,VICI SCH DIST 5,2016,3551,217,1782,1552,3630,1965,1273,307,69
Oklahoma,212,ARNETT SCH DIST 3,2016,3069,112,1049,1908,2925,1445,1244,206,14
Oklahoma,191,FARGO SCH DIST 2,2016,4389,187,1530,2672,4230,1755,1311,205,936
Oklahoma,93,GAGE SCH DIST 39,2016,1132,105,398,629,1065,556,422,81,5
Oklahoma,353,SHATTUCK SCH DIST 42,2016,5037,375,1916,2746,6635,2248,2210,370,1475
Oklahoma,266,COVINGTON-DOUGLAS SCHOOL DIST 94,2016,3391,257,1266,1868,3736,1597,958,195,976
Oklahoma,307,DRUMMOND SCH DIST 85,2016,3154,269,1630,1255,3569,1675,1002,224,639
Oklahoma,8078,ENID SCH DIST 57,2016,70392,7797,38565,24030,70238,34842,21790,5103,8425
Oklahoma,377,GARBER SCH DIST 47,2016,4098,323,1583,2192,4799,1893,1528,232,1133
Oklahoma,317,KREMLIN-HILLSDALE SCHOOL DIST 18,2016,3767,190,774,2803,3379,1444,889,299,729
Oklahoma,269,CIMMARON SCHOOL DISTRICT 92,2016,2742,208,1031,1503,2730,1494,964,213,44
Oklahoma,1023,CHISHOLM SCH DIST 42,2016,9371,443,3643,5285,8712,4647,2971,629,396
Oklahoma,546,PIONEER-PLEASANT VALE SCH DIST 56,2016,6184,584,1186,4414,5687,2716,2238,321,279
Oklahoma,416,WAUKOMIS SCH DIST 1,2016,3512,293,1692,1527,3427,1917,1058,265,174
Oklahoma,520,ELMORE CITY-PERNELL SCH DIST 72,2016,4840,433,2268,2139,6204,2395,1425,361,1905
Oklahoma,1260,LINDSAY SCH DIST 9,2016,9761,897,4551,4313,10020,5793,2490,670,1066
Oklahoma,351,MAYSVILLE SCH DIST 7,2016,3309,371,1543,1395,4062,1591,1088,249,1092
Oklahoma,232,PAOLI SCH DIST 5,2016,2268,341,1330,597,2448,1282,805,166,164
Oklahoma,1351,PAULS VALLEY SCH DIST 18,2016,11528,1064,6258,4206,12262,6689,3682,906,626
Oklahoma,718,STRATFORD SCH DIST 2,2016,6600,839,3682,2079,6809,3623,2103,401,552
Oklahoma,402,WHITEBEAD SCH DIST 16,2016,2983,327,1872,784,2880,1728,864,277,11
Oklahoma,711,WYNNEWOOD SCH DIST 38,2016,6922,621,1619,4682,7180,3903,2256,383,488
Oklahoma,319,ALEX SCH DIST 56,2016,4377,349,1227,2801,4312,2060,1345,241,651
Oklahoma,477,AMBER-POCASSET SCH DIST 128,2016,4799,522,1903,2374,5186,2476,1496,271,931
Oklahoma,1494,BRIDGE CREEK SCH DIST 95,2016,11489,937,6734,3818,11172,5786,3482,623,1265
Oklahoma,2463,CHICKASHA SCH DIST 1,2016,22077,2412,12360,7305,20271,11011,7133,1945,172
Oklahoma,259,FRIEND SCH DIST 37,2016,2072,225,976,871,1935,1109,626,194,5
Oklahoma,202,MIDDLEBERG SCH DIST 96,2016,1891,168,553,1170,1888,839,551,160,334
